id,blockId,spaceNo,xpos,ypos,layout,mapId
2800,47,56,940,400,4,2
2801,47,57,940,410,4,2
2802,47,58,940,420,4,2
2803,47,59,940,430,4,2
2804,47,60,940,440,1,2
2805,48,1,920,440,1,2
2806,48,2,920,430,2,2
2807,48,3,920,420,2,2
2808,48,4,920,410,2,2
2809,48,5,920,400,2,2
2810,48,6,920,390,2,2
2811,48,7,920,380,3,2
2812,48,8,920,350,1,2
2813,48,9,920,340,2,2
2814,48,10,920,330,2,2
2815,48,11,920,320,2,2
2816,48,12,920,310,2,2
2817,48,13,920,300,2,2
2818,48,14,920,290,2,2
2819,48,15,920,280,3,2
2820,48,16,920,240,1,2
2821,48,17,920,230,2,2
2822,48,18,920,220,2,2
2823,48,19,920,210,2,2
2824,48,20,920,200,2,2
2825,48,21,920,190,2,2
2826,48,22,920,180,2,2
2827,48,23,920,170,3,2
2828,48,24,920,140,1,2
2829,48,25,920,130,2,2
2830,48,26,920,120,2,2
2831,48,27,920,110,2,2
2832,48,28,920,100,2,2
2833,48,29,920,90,2,2
2834,48,30,920,80,3,2
2835,48,31,910,80,3,2
2836,48,32,910,90,4,2
2837,48,33,910,100,4,2
2838,48,34,910,110,4,2
2839,48,35,910,120,4,2
2840,48,36,910,130,4,2
2841,48,37,910,140,1,2
2842,48,38,910,170,3,2
2843,48,39,910,180,4,2
2844,48,40,910,190,4,2
2845,48,41,910,200,4,2
2846,48,42,910,210,4,2
2847,48,43,910,220,4,2
2848,48,44,910,230,4,2
2849,48,45,910,240,1,2
2850,48,46,910,280,3,2
2851,48,47,910,290,4,2
2852,48,48,910,300,4,2
2853,48,49,910,310,4,2
2854,48,50,910,320,4,2
2855,48,51,910,330,4,2
2856,48,52,910,340,4,2
2857,48,53,910,350,1,2
2858,48,54,910,380,3,2
2859,48,55,910,390,4,2
2860,48,56,910,400,4,2
2861,48,57,910,410,4,2
2862,48,58,910,420,4,2
2863,48,59,910,430,4,2
2864,48,60,910,440,1,2
2865,49,1,890,440,1,2
2866,49,2,890,430,2,2
2867,49,3,890,420,2,2
2868,49,4,890,410,2,2
2869,49,5,890,400,2,2
2870,49,6,890,390,2,2
2871,49,7,890,380,3,2
2872,49,8,890,350,1,2
2873,49,9,890,340,2,2
2874,49,10,890,330,2,2
2875,49,11,890,320,2,2
2876,49,12,890,310,2,2
2877,49,13,890,300,2,2
2878,49,14,890,290,2,2
2879,49,15,890,280,3,2
2880,49,16,890,240,1,2
2881,49,17,890,230,2,2
2882,49,18,890,220,2,2
2883,49,19,890,210,2,2
2884,49,20,890,200,2,2
2885,49,21,890,190,2,2
2886,49,22,890,180,2,2
2887,49,23,890,170,3,2
2888,49,24,890,140,1,2
2889,49,25,890,130,2,2
2890,49,26,890,120,2,2
2891,49,27,890,110,2,2
2892,49,28,890,100,2,2
2893,49,29,890,90,2,2
2894,49,30,890,80,3,2
2895,49,31,880,80,3,2
2896,49,32,880,90,4,2
2897,49,33,880,100,4,2
2898,49,34,880,110,4,2
2899,49,35,880,120,4,2
2900,49,36,880,130,4,2
2901,49,37,880,140,1,2
2902,49,38,880,170,3,2
2903,49,39,880,180,4,2
2904,49,40,880,190,4,2
2905,49,41,880,200,4,2
2906,49,42,880,210,4,2
2907,49,43,880,220,4,2
2908,49,44,880,230,4,2
2909,49,45,880,240,1,2
2910,49,46,880,280,3,2
2911,49,47,880,290,4,2
2912,49,48,880,300,4,2
2913,49,49,880,310,4,2
2914,49,50,880,320,4,2
2915,49,51,880,330,4,2
2916,49,52,880,340,4,2
2917,49,53,880,350,1,2
2918,49,54,880,380,3,2
2919,49,55,880,390,4,2
2920,49,56,880,400,4,2
2921,49,57,880,410,4,2
2922,49,58,880,420,4,2
2923,49,59,880,430,4,2
2924,49,60,880,440,1,2
2925,50,1,850,420,1,2
2926,50,2,850,410,2,2
2927,50,3,850,400,2,2
2928,50,4,850,390,2,2
2929,50,5,850,380,3,2
2930,50,6,850,350,1,2
2931,50,7,850,340,2,2
2932,50,8,850,330,2,2
2933,50,9,850,320,2,2
2934,50,10,850,310,2,2
2935,50,11,850,300,2,2
2936,50,12,850,290,3,2
2937,50,13,850,230,1,2
2938,50,14,850,220,2,2
2939,50,15,850,210,2,2
2940,50,16,850,200,2,2
2941,50,17,850,190,2,2
2942,50,18,850,180,2,2
2943,50,19,850,170,3,2
2944,50,20,850,140,1,2
2945,50,21,850,130,2,2
2946,50,22,850,120,2,2
2947,50,23,850,110,2,2
2948,50,24,850,100,3,2
2949,50,25,840,100,3,2
2950,50,26,840,110,4,2
2951,50,27,840,120,4,2
2952,50,28,840,130,4,2
2953,50,29,840,140,1,2
2954,50,30,840,170,3,2
2955,50,31,840,180,4,2
2956,50,32,840,190,4,2
2957,50,33,840,200,4,2
2958,50,34,840,210,4,2
2959,50,35,840,220,4,2
2960,50,36,840,230,1,2
2961,50,37,840,290,3,2
2962,50,38,840,300,4,2
2963,50,39,840,310,4,2
2964,50,40,840,320,4,2
2965,50,41,840,330,4,2
2966,50,42,840,340,4,2
2967,50,43,840,350,1,2
2968,50,44,840,380,3,2
2969,50,45,840,390,4,2
2970,50,46,840,400,4,2
2971,50,47,840,410,4,2
2972,50,48,840,420,1,2
2973,51,1,810,420,1,2
2974,51,2,810,410,2,2
2975,51,3,810,400,2,2
2976,51,4,810,390,2,2
2977,51,5,810,380,3,2
2978,51,6,810,350,1,2
2979,51,7,810,340,2,2
2980,51,8,810,330,2,2
2981,51,9,810,320,2,2
2982,51,10,810,310,2,2
2983,51,11,810,300,2,2
2984,51,12,810,290,3,2
2985,51,13,810,230,1,2
2986,51,14,810,220,2,2
2987,51,15,810,210,2,2
2988,51,16,810,200,2,2
2989,51,17,810,190,2,2
2990,51,18,810,180,2,2
2991,51,19,810,170,3,2
2992,51,20,810,140,1,2
2993,51,21,810,130,2,2
2994,51,22,810,120,2,2
2995,51,23,810,110,2,2
2996,51,24,810,100,3,2
2997,51,25,800,100,3,2
2998,51,26,800,110,4,2
2999,51,27,800,120,4,2
3000,51,28,800,130,4,2
3001,51,29,800,140,1,2
3002,51,30,800,170,3,2
3003,51,31,800,180,4,2
3004,51,32,800,190,4,2
3005,51,33,800,200,4,2
3006,51,34,800,210,4,2
3007,51,35,800,220,4,2
3008,51,36,800,230,1,2
3009,51,37,800,290,3,2
3010,51,38,800,300,4,2
3011,51,39,800,310,4,2
3012,51,40,800,320,4,2
3013,51,41,800,330,4,2
3014,51,42,800,340,4,2
3015,51,43,800,350,1,2
3016,51,44,800,380,3,2
3017,51,45,800,390,4,2
3018,51,46,800,400,4,2
3019,51,47,800,410,4,2
3020,51,48,800,420,1,2
3021,52,1,780,440,1,2
3022,52,2,780,430,2,2
3023,52,3,780,420,2,2
3024,52,4,780,410,2,2
3025,52,5,780,400,2,2
3026,52,6,780,390,2,2
3027,52,7,780,380,3,2
3028,52,8,780,350,1,2
3029,52,9,780,340,2,2
3030,52,10,780,330,2,2
3031,52,11,780,320,2,2
3032,52,12,780,310,2,2
3033,52,13,780,300,2,2
3034,52,14,780,290,2,2
3035,52,15,780,280,3,2
3036,52,16,780,240,1,2
3037,52,17,780,230,2,2
3038,52,18,780,220,2,2
3039,52,19,780,210,2,2
3040,52,20,780,200,2,2
3041,52,21,780,190,2,2
3042,52,22,780,180,2,2
3043,52,23,780,170,3,2
3044,52,24,780,140,1,2
3045,52,25,780,130,2,2
3046,52,26,780,120,2,2
3047,52,27,780,110,2,2
3048,52,28,780,100,2,2
3049,52,29,780,90,2,2
3050,52,30,780,80,3,2
3051,52,31,770,80,3,2
3052,52,32,770,90,4,2
3053,52,33,770,100,4,2
3054,52,34,770,110,4,2
3055,52,35,770,120,4,2
3056,52,36,770,130,4,2
3057,52,37,770,140,1,2
3058,52,38,770,170,3,2
3059,52,39,770,180,4,2
3060,52,40,770,190,4,2
3061,52,41,770,200,4,2
3062,52,42,770,210,4,2
3063,52,43,770,220,4,2
3064,52,44,770,230,4,2
3065,52,45,770,240,1,2
3066,52,46,770,280,3,2
3067,52,47,770,290,4,2
3068,52,48,770,300,4,2
3069,52,49,770,310,4,2
3070,52,50,770,320,4,2
3071,52,51,770,330,4,2
3072,52,52,770,340,4,2
3073,52,53,770,350,1,2
3074,52,54,770,380,3,2
3075,52,55,770,390,4,2
3076,52,56,770,400,4,2
3077,52,57,770,410,4,2
3078,52,58,770,420,4,2
3079,52,59,770,430,4,2
3080,52,60,770,440,1,2
3081,53,1,750,440,1,2
3082,53,2,750,430,2,2
3083,53,3,750,420,2,2
3084,53,4,750,410,2,2
3085,53,5,750,400,2,2
3086,53,6,750,390,2,2
3087,53,7,750,380,3,2
3088,53,8,750,350,1,2
3089,53,9,750,340,2,2
3090,53,10,750,330,2,2
3091,53,11,750,320,2,2
3092,53,12,750,310,2,2
3093,53,13,750,300,2,2
3094,53,14,750,290,2,2
3095,53,15,750,280,3,2
3096,53,16,750,240,1,2
3097,53,17,750,230,2,2
3098,53,18,750,220,2,2
3099,53,19,750,210,2,2
3100,53,20,750,200,2,2
3101,53,21,750,190,2,2
3102,53,22,750,180,2,2
3103,53,23,750,170,3,2
3104,53,24,750,140,1,2
3105,53,25,750,130,2,2
3106,53,26,750,120,2,2
3107,53,27,750,110,2,2
3108,53,28,750,100,2,2
3109,53,29,750,90,2,2
3110,53,30,750,80,3,2
3111,53,31,740,80,3,2
3112,53,32,740,90,4,2
3113,53,33,740,100,4,2
3114,53,34,740,110,4,2
3115,53,35,740,120,4,2
3116,53,36,740,130,4,2
3117,53,37,740,140,1,2
3118,53,38,740,170,3,2
3119,53,39,740,180,4,2
3120,53,40,740,190,4,2
3121,53,41,740,200,4,2
3122,53,42,740,210,4,2
3123,53,43,740,220,4,2
3124,53,44,740,230,4,2
3125,53,45,740,240,1,2
3126,53,46,740,280,3,2
3127,53,47,740,290,4,2
3128,53,48,740,300,4,2
3129,53,49,740,310,4,2
3130,53,50,740,320,4,2
3131,53,51,740,330,4,2
3132,53,52,740,340,4,2
3133,53,53,740,350,1,2
3134,53,54,740,380,3,2
3135,53,55,740,390,4,2
3136,53,56,740,400,4,2
3137,53,57,740,410,4,2
3138,53,58,740,420,4,2
3139,53,59,740,430,4,2
3140,53,60,740,440,1,2
3141,54,1,720,440,1,2
3142,54,2,720,430,2,2
3143,54,3,720,420,2,2
3144,54,4,720,410,2,2
3145,54,5,720,400,2,2
3146,54,6,720,390,2,2
3147,54,7,720,380,3,2
3148,54,8,720,350,1,2
3149,54,9,720,340,2,2
3150,54,10,720,330,2,2
3151,54,11,720,320,2,2
3152,54,12,720,310,2,2
3153,54,13,720,300,2,2
3154,54,14,720,290,2,2
3155,54,15,720,280,3,2
3156,54,16,720,240,1,2
3157,54,17,720,230,2,2
3158,54,18,720,220,2,2
3159,54,19,720,210,2,2
3160,54,20,720,200,2,2
3161,54,21,720,190,2,2
3162,54,22,720,180,2,2
3163,54,23,720,170,3,2
3164,54,24,720,140,1,2
3165,54,25,720,130,2,2
3166,54,26,720,120,2,2
3167,54,27,720,110,2,2
3168,54,28,720,100,2,2
3169,54,29,720,90,2,2
3170,54,30,720,80,3,2
3171,54,31,710,80,3,2
3172,54,32,710,90,4,2
3173,54,33,710,100,4,2
3174,54,34,710,110,4,2
3175,54,35,710,120,4,2
3176,54,36,710,130,4,2
3177,54,37,710,140,1,2
3178,54,38,710,170,3,2
3179,54,39,710,180,4,2
3180,54,40,710,190,4,2
3181,54,41,710,200,4,2
3182,54,42,710,210,4,2
3183,54,43,710,220,4,2
3184,54,44,710,230,4,2
3185,54,45,710,240,1,2
3186,54,46,710,280,3,2
3187,54,47,710,290,4,2
3188,54,48,710,300,4,2
3189,54,49,710,310,4,2
3190,54,50,710,320,4,2
3191,54,51,710,330,4,2
3192,54,52,710,340,4,2
3193,54,53,710,350,1,2
3194,54,54,710,380,3,2
3195,54,55,710,390,4,2
3196,54,56,710,400,4,2
3197,54,57,710,410,4,2
3198,54,58,710,420,4,2
3199,54,59,710,430,4,2
3200,54,60,710,440,1,2
3201,55,1,690,440,1,2
3202,55,2,690,430,2,2
3203,55,3,690,420,2,2
3204,55,4,690,410,2,2
3205,55,5,690,400,2,2
3206,55,6,690,390,2,2
3207,55,7,690,380,3,2
3208,55,8,690,350,1,2
3209,55,9,690,340,2,2
3210,55,10,690,330,2,2
3211,55,11,690,320,2,2
3212,55,12,690,310,2,2
3213,55,13,690,300,2,2
3214,55,14,690,290,2,2
3215,55,15,690,280,3,2
3216,55,16,690,240,1,2
3217,55,17,690,230,2,2
3218,55,18,690,220,2,2
3219,55,19,690,210,2,2
3220,55,20,690,200,2,2
3221,55,21,690,190,2,2
3222,55,22,690,180,2,2
3223,55,23,690,170,3,2
3224,55,24,690,140,1,2
3225,55,25,690,130,2,2
3226,55,26,690,120,2,2
3227,55,27,690,110,2,2
3228,55,28,690,100,2,2
3229,55,29,690,90,2,2
3230,55,30,690,80,3,2
3231,55,31,680,80,3,2
3232,55,32,680,90,4,2
3233,55,33,680,100,4,2
3234,55,34,680,110,4,2
3235,55,35,680,120,4,2
3236,55,36,680,130,4,2
3237,55,37,680,140,1,2
3238,55,38,680,170,3,2
3239,55,39,680,180,4,2
3240,55,40,680,190,4,2
3241,55,41,680,200,4,2
3242,55,42,680,210,4,2
3243,55,43,680,220,4,2
3244,55,44,680,230,4,2
3245,55,45,680,240,1,2
3246,55,46,680,280,3,2
3247,55,47,680,290,4,2
3248,55,48,680,300,4,2
3249,55,49,680,310,4,2
3250,55,50,680,320,4,2
3251,55,51,680,330,4,2
3252,55,52,680,340,4,2
3253,55,53,680,350,1,2
3254,55,54,680,380,3,2
3255,55,55,680,390,4,2
3256,55,56,680,400,4,2
3257,55,57,680,410,4,2
3258,55,58,680,420,4,2
3259,55,59,680,430,4,2
3260,55,60,680,440,1,2
3261,56,1,660,440,1,2
3262,56,2,660,430,2,2
3263,56,3,660,420,2,2
3264,56,4,660,410,2,2
3265,56,5,660,400,2,2
3266,56,6,660,390,2,2
3267,56,7,660,380,3,2
3268,56,8,660,350,1,2
3269,56,9,660,340,2,2
3270,56,10,660,330,2,2
3271,56,11,660,320,2,2
3272,56,12,660,310,2,2
3273,56,13,660,300,2,2
3274,56,14,660,290,2,2
3275,56,15,660,280,3,2
3276,56,16,660,240,1,2
3277,56,17,660,230,2,2
3278,56,18,660,220,2,2
3279,56,19,660,210,2,2
3280,56,20,660,200,2,2
3281,56,21,660,190,2,2
3282,56,22,660,180,2,2
3283,56,23,660,170,3,2
3284,56,24,660,140,1,2
3285,56,25,660,130,2,2
3286,56,26,660,120,2,2
3287,56,27,660,110,2,2
3288,56,28,660,100,2,2
3289,56,29,660,90,2,2
3290,56,30,660,80,3,2
3291,56,31,650,80,3,2
3292,56,32,650,90,4,2
3293,56,33,650,100,4,2
3294,56,34,650,110,4,2
3295,56,35,650,120,4,2
3296,56,36,650,130,4,2
3297,56,37,650,140,1,2
3298,56,38,650,170,3,2
3299,56,39,650,180,4,2
3300,56,40,650,190,4,2
3301,56,41,650,200,4,2
3302,56,42,650,210,4,2
3303,56,43,650,220,4,2
3304,56,44,650,230,4,2
3305,56,45,650,240,1,2
3306,56,46,650,280,3,2
3307,56,47,650,290,4,2
3308,56,48,650,300,4,2
3309,56,49,650,310,4,2
3310,56,50,650,320,4,2
3311,56,51,650,330,4,2
3312,56,52,650,340,4,2
3313,56,53,650,350,1,2
3314,56,54,650,380,3,2
3315,56,55,650,390,4,2
3316,56,56,650,400,4,2
3317,56,57,650,410,4,2
3318,56,58,650,420,4,2
3319,56,59,650,430,4,2
3320,56,60,650,440,1,2
3321,57,1,630,440,1,2
3322,57,2,630,430,2,2
3323,57,3,630,420,2,2
3324,57,4,630,410,2,2
3325,57,5,630,400,2,2
3326,57,6,630,390,2,2
3327,57,7,630,380,3,2
3328,57,8,630,350,1,2
3329,57,9,630,340,2,2
3330,57,10,630,330,2,2
3331,57,11,630,320,2,2
3332,57,12,630,310,2,2
3333,57,13,630,300,2,2
3334,57,14,630,290,2,2
3335,57,15,630,280,3,2
3336,57,16,630,240,1,2
3337,57,17,630,230,2,2
3338,57,18,630,220,2,2
3339,57,19,630,210,2,2
3340,57,20,630,200,2,2
3341,57,21,630,190,2,2
3342,57,22,630,180,2,2
3343,57,23,630,170,3,2
3344,57,24,630,140,1,2
3345,57,25,630,130,2,2
3346,57,26,630,120,2,2
3347,57,27,630,110,2,2
3348,57,28,630,100,2,2
3349,57,29,630,90,2,2
3350,57,30,630,80,3,2
3351,57,31,620,80,3,2
3352,57,32,620,90,4,2
3353,57,33,620,100,4,2
3354,57,34,620,110,4,2
3355,57,35,620,120,4,2
3356,57,36,620,130,4,2
3357,57,37,620,140,1,2
3358,57,38,620,170,3,2
3359,57,39,620,180,4,2
3360,57,40,620,190,4,2
3361,57,41,620,200,4,2
3362,57,42,620,210,4,2
3363,57,43,620,220,4,2
3364,57,44,620,230,4,2
3365,57,45,620,240,1,2
3366,57,46,620,280,3,2
3367,57,47,620,290,4,2
3368,57,48,620,300,4,2
3369,57,49,620,310,4,2
3370,57,50,620,320,4,2
3371,57,51,620,330,4,2
3372,57,52,620,340,4,2
3373,57,53,620,350,1,2
3374,57,54,620,380,3,2
3375,57,55,620,390,4,2
3376,57,56,620,400,4,2
3377,57,57,620,410,4,2
3378,57,58,620,420,4,2
3379,57,59,620,430,4,2
3380,57,60,620,440,1,2
3381,58,1,580,440,1,2
3382,58,2,580,430,2,2
3383,58,3,580,420,2,2
3384,58,4,580,410,2,2
3385,58,5,580,400,2,2
3386,58,6,580,390,2,2
3387,58,7,580,380,3,2
3388,58,8,580,350,1,2
3389,58,9,580,340,2,2
3390,58,10,580,330,2,2
3391,58,11,580,320,2,2
3392,58,12,580,310,2,2
3393,58,13,580,300,2,2
3394,58,14,580,290,2,2
3395,58,15,580,280,3,2
3396,58,16,580,240,1,2
3397,58,17,580,230,2,2
3398,58,18,580,220,2,2
3399,58,19,580,210,2,2
3400,58,20,580,200,2,2
3401,58,21,580,190,2,2
3402,58,22,580,180,2,2
3403,58,23,580,170,3,2
3404,58,24,580,140,1,2
3405,58,25,580,130,2,2
3406,58,26,580,120,2,2
3407,58,27,580,110,2,2
3408,58,28,580,100,2,2
3409,58,29,580,90,2,2
3410,58,30,580,80,3,2
3411,58,31,570,80,3,2
3412,58,32,570,90,4,2
3413,58,33,570,100,4,2
3414,58,34,570,110,4,2
3415,58,35,570,120,4,2
3416,58,36,570,130,4,2
3417,58,37,570,140,1,2
3418,58,38,570,170,3,2
3419,58,39,570,180,4,2
3420,58,40,570,190,4,2
3421,58,41,570,200,4,2
3422,58,42,570,210,4,2
3423,58,43,570,220,4,2
3424,58,44,570,230,4,2
3425,58,45,570,240,1,2
3426,58,46,570,280,3,2
3427,58,47,570,290,4,2
3428,58,48,570,300,4,2
3429,58,49,570,310,4,2
3430,58,50,570,320,4,2
3431,58,51,570,330,4,2
3432,58,52,570,340,4,2
3433,58,53,570,350,1,2
3434,58,54,570,380,3,2
3435,58,55,570,390,4,2
3436,58,56,570,400,4,2
3437,58,57,570,410,4,2
3438,58,58,570,420,4,2
3439,58,59,570,430,4,2
3440,58,60,570,440,1,2
3441,59,1,550,440,1,2
3442,59,2,550,430,2,2
3443,59,3,550,420,2,2
3444,59,4,550,410,2,2
3445,59,5,550,400,2,2
3446,59,6,550,390,2,2
3447,59,7,550,380,3,2
3448,59,8,550,350,1,2
3449,59,9,550,340,2,2
3450,59,10,550,330,2,2
3451,59,11,550,320,2,2
3452,59,12,550,310,2,2
3453,59,13,550,300,2,2
3454,59,14,550,290,2,2
3455,59,15,550,280,3,2
3456,59,16,550,240,1,2
3457,59,17,550,230,2,2
3458,59,18,550,220,2,2
3459,59,19,550,210,2,2
3460,59,20,550,200,2,2
3461,59,21,550,190,2,2
3462,59,22,550,180,2,2
3463,59,23,550,170,3,2
3464,59,24,550,140,1,2
3465,59,25,550,130,2,2
3466,59,26,550,120,2,2
3467,59,27,550,110,2,2
3468,59,28,550,100,2,2
3469,59,29,550,90,2,2
3470,59,30,550,80,3,2
3471,59,31,540,80,3,2
3472,59,32,540,90,4,2
3473,59,33,540,100,4,2
3474,59,34,540,110,4,2
3475,59,35,540,120,4,2
3476,59,36,540,130,4,2
3477,59,37,540,140,1,2
3478,59,38,540,170,3,2
3479,59,39,540,180,4,2
3480,59,40,540,190,4,2
3481,59,41,540,200,4,2
3482,59,42,540,210,4,2
3483,59,43,540,220,4,2
3484,59,44,540,230,4,2
3485,59,45,540,240,1,2
3486,59,46,540,280,3,2
3487,59,47,540,290,4,2
3488,59,48,540,300,4,2
3489,59,49,540,310,4,2
3490,59,50,540,320,4,2
3491,59,51,540,330,4,2
3492,59,52,540,340,4,2
3493,59,53,540,350,1,2
3494,59,54,540,380,3,2
3495,59,55,540,390,4,2
3496,59,56,540,400,4,2
3497,59,57,540,410,4,2
3498,59,58,540,420,4,2
3499,59,59,540,430,4,2
3500,59,60,540,440,1,2
3501,60,1,520,440,1,2
3502,60,2,520,430,2,2
3503,60,3,520,420,2,2
3504,60,4,520,410,2,2
3505,60,5,520,400,2,2
3506,60,6,520,390,2,2
3507,60,7,520,380,3,2
3508,60,8,520,350,1,2
3509,60,9,520,340,2,2
3510,60,10,520,330,2,2
3511,60,11,520,320,2,2
3512,60,12,520,310,2,2
3513,60,13,520,300,2,2
3514,60,14,520,290,2,2
3515,60,15,520,280,3,2
3516,60,16,520,240,1,2
3517,60,17,520,230,2,2
3518,60,18,520,220,2,2
3519,60,19,520,210,2,2
3520,60,20,520,200,2,2
3521,60,21,520,190,2,2
3522,60,22,520,180,2,2
3523,60,23,520,170,3,2
3524,60,24,520,140,1,2
3525,60,25,520,130,2,2
3526,60,26,520,120,2,2
3527,60,27,520,110,2,2
3528,60,28,520,100,2,2
3529,60,29,520,90,2,2
3530,60,30,520,80,3,2
3531,60,31,510,80,3,2
3532,60,32,510,90,4,2
3533,60,33,510,100,4,2
3534,60,34,510,110,4,2
3535,60,35,510,120,4,2
3536,60,36,510,130,4,2
3537,60,37,510,140,1,2
3538,60,38,510,170,3,2
3539,60,39,510,180,4,2
3540,60,40,510,190,4,2
3541,60,41,510,200,4,2
3542,60,42,510,210,4,2
3543,60,43,510,220,4,2
3544,60,44,510,230,4,2
3545,60,45,510,240,1,2
3546,60,46,510,280,3,2
3547,60,47,510,290,4,2
3548,60,48,510,300,4,2
3549,60,49,510,310,4,2
3550,60,50,510,320,4,2
3551,60,51,510,330,4,2
3552,60,52,510,340,4,2
3553,60,53,510,350,1,2
3554,60,54,510,380,3,2
3555,60,55,510,390,4,2
3556,60,56,510,400,4,2
3557,60,57,510,410,4,2
3558,60,58,510,420,4,2
3559,60,59,510,430,4,2
3560,60,60,510,440,1,2
3561,61,1,490,440,1,2
3562,61,2,490,430,2,2
3563,61,3,490,420,2,2
3564,61,4,490,410,2,2
3565,61,5,490,400,2,2
3566,61,6,490,390,2,2
3567,61,7,490,380,3,2
3568,61,8,490,350,1,2
3569,61,9,490,340,2,2
3570,61,10,490,330,2,2
3571,61,11,490,320,2,2
3572,61,12,490,310,2,2
3573,61,13,490,300,2,2
3574,61,14,490,290,2,2
3575,61,15,490,280,3,2
3576,61,16,490,240,1,2
3577,61,17,490,230,2,2
3578,61,18,490,220,2,2
3579,61,19,490,210,2,2
3580,61,20,490,200,2,2
3581,61,21,490,190,2,2
3582,61,22,490,180,2,2
3583,61,23,490,170,3,2
3584,61,24,490,140,1,2
3585,61,25,490,130,2,2
3586,61,26,490,120,2,2
3587,61,27,490,110,2,2
3588,61,28,490,100,2,2
3589,61,29,490,90,2,2
3590,61,30,490,80,3,2
3591,61,31,480,80,3,2
3592,61,32,480,90,4,2
3593,61,33,480,100,4,2
3594,61,34,480,110,4,2
3595,61,35,480,120,4,2
3596,61,36,480,130,4,2
3597,61,37,480,140,1,2
3598,61,38,480,170,3,2
3599,61,39,480,180,4,2
3600,61,40,480,190,4,2
3601,61,41,480,200,4,2
3602,61,42,480,210,4,2
3603,61,43,480,220,4,2
3604,61,44,480,230,4,2
3605,61,45,480,240,1,2
3606,61,46,480,280,3,2
3607,61,47,480,290,4,2
3608,61,48,480,300,4,2
3609,61,49,480,310,4,2
3610,61,50,480,320,4,2
3611,61,51,480,330,4,2
3612,61,52,480,340,4,2
3613,61,53,480,350,1,2
3614,61,54,480,380,3,2
3615,61,55,480,390,4,2
3616,61,56,480,400,4,2
3617,61,57,480,410,4,2
3618,61,58,480,420,4,2
3619,61,59,480,430,4,2
3620,61,60,480,440,1,2
3621,62,1,460,420,1,2
3622,62,2,460,410,2,2
3623,62,3,460,400,2,2
3624,62,4,460,390,2,2
3625,62,5,460,380,3,2
3626,62,6,460,350,1,2
3627,62,7,460,340,2,2
3628,62,8,460,330,2,2
3629,62,9,460,320,2,2
3630,62,10,460,310,2,2
3631,62,11,460,300,2,2
3632,62,12,460,290,3,2
3633,62,13,460,230,1,2
3634,62,14,460,220,2,2
3635,62,15,460,210,2,2
3636,62,16,460,200,2,2
3637,62,17,460,190,2,2
3638,62,18,460,180,2,2
3639,62,19,460,170,3,2
3640,62,20,460,140,1,2
3641,62,21,460,130,2,2
3642,62,22,460,120,2,2
3643,62,23,460,110,2,2
3644,62,24,460,100,3,2
3645,62,25,450,100,3,2
3646,62,26,450,110,4,2
3647,62,27,450,120,4,2
3648,62,28,450,130,4,2
3649,62,29,450,140,1,2
3650,62,30,450,170,3,2
3651,62,31,450,180,4,2
3652,62,32,450,190,4,2
3653,62,33,450,200,4,2
3654,62,34,450,210,4,2
3655,62,35,450,220,4,2
3656,62,36,450,230,1,2
3657,62,37,450,290,3,2
3658,62,38,450,300,4,2
3659,62,39,450,310,4,2
3660,62,40,450,320,4,2
3661,62,41,450,330,4,2
3662,62,42,450,340,4,2
3663,62,43,450,350,1,2
3664,62,44,450,380,3,2
3665,62,45,450,390,4,2
3666,62,46,450,400,4,2
3667,62,47,450,410,4,2
3668,62,48,450,420,1,2
3669,63,1,420,420,1,2
3670,63,2,420,410,2,2
3671,63,3,420,400,2,2
3672,63,4,420,390,2,2
3673,63,5,420,380,3,2
3674,63,6,420,350,1,2
3675,63,7,420,340,2,2
3676,63,8,420,330,2,2
3677,63,9,420,320,2,2
3678,63,10,420,310,2,2
3679,63,11,420,300,2,2
3680,63,12,420,290,3,2
3681,63,13,420,230,1,2
3682,63,14,420,220,2,2
3683,63,15,420,210,2,2
3684,63,16,420,200,2,2
3685,63,17,420,190,2,2
3686,63,18,420,180,2,2
3687,63,19,420,170,3,2
3688,63,20,420,140,1,2
3689,63,21,420,130,2,2
3690,63,22,420,120,2,2
3691,63,23,420,110,2,2
3692,63,24,420,100,3,2
3693,63,25,410,100,3,2
3694,63,26,410,110,4,2
3695,63,27,410,120,4,2
3696,63,28,410,130,4,2
3697,63,29,410,140,1,2
3698,63,30,410,170,3,2
3699,63,31,410,180,4,2
3700,63,32,410,190,4,2
3701,63,33,410,200,4,2
3702,63,34,410,210,4,2
3703,63,35,410,220,4,2
3704,63,36,410,230,1,2
3705,63,37,410,290,3,2
3706,63,38,410,300,4,2
3707,63,39,410,310,4,2
3708,63,40,410,320,4,2
3709,63,41,410,330,4,2
3710,63,42,410,340,4,2
3711,63,43,410,350,1,2
3712,63,44,410,380,3,2
3713,63,45,410,390,4,2
3714,63,46,410,400,4,2
3715,63,47,410,410,4,2
3716,63,48,410,420,1,2
3717,64,1,380,440,1,2
3718,64,2,380,430,2,2
3719,64,3,380,420,2,2
3720,64,4,380,410,2,2
3721,64,5,380,400,2,2
3722,64,6,380,390,2,2
3723,64,7,380,380,3,2
3724,64,8,380,350,1,2
3725,64,9,380,340,2,2
3726,64,10,380,330,2,2
3727,64,11,380,320,2,2
3728,64,12,380,310,2,2
3729,64,13,380,300,2,2
3730,64,14,380,290,2,2
